label,response
1,agree User ratings numbers shambles email ( new phone sure went ) #possibly
1,totally wrong billboards support free pak occupied #Kashmir #pok anty India abrogation #article370 merged
1,Players footage subjected racist abuse football match fans posted
1,intelligent solution didn't think guess come customer care team idiot I'm
1,Thanks turning Keep finding people fight Trump hate
1,You're brainwashed hateful talk knowledge
1,rest stop reveals hates small dogs Immediately comment Ryan attacked mini chihuahua
1,Hey #SnowFlakes Shall discuss changed rules & nuclear option 2013
1,seriously believe thousands ppl concerned low IQ Consider
1,It's word fact it's misspelt #FreudianSlip #unpresidented
1,billionaires Trumps cabinet Goldman Sachs ties shall continue side whined HRC Goldman
1,I'm sure drove south Monsey attack Zionist Hasids living drive similar distance north Kiryas Joel sparing anti-Zionist Satmars
1,Naw attendee Invited fundraiser money
1,you're labelling country it's people try suit separatist agenda
1,... sacred sites posted Nestor watching Johnny Depp's Lone Ranger _ dishes game
1,Awesome customer services told response 72 hours didn't happen asked info 24 hours 0 acknowledgment
1,i've physically assaulted coming women's washroom men reason ridiculous fragile notion threat
1,words incorrectly claiming don't understand
1,course CA unbiased White people bad people skin good Heterosexual bad homosexual good Christian bad belief good Social media told social media wrong ( social media )
1,actually Jordan real imperialist creation Britain given Arabian Hashemites
1,poke eye time watered MIL tongue plant
1,agreed laptop exercise ... #physiotalk
1,Joe Biden Paul Ryan right cut social security Medicare million years chose Republican VP that's nature
1,superdelegates r ones hd demagogue run away w nomination
1,100 % Brexiteer I've won eloquent sophisticated campaign
1,u 4 #Trump & judge b4 office lol #contradictions love talk 1979 2 u re __
1,unelected PM leading govt voted 24 % electorate & can't change
1,flavor sucker Larry I've cherry popular Chris
1,realize profile pic man kisses men lips right
1,point exactly Particularly Internet access phone WINZ won't support overdue phone bills
1,persons autism sentient :(
1,zealot party evangelicalism science-denial & anti-intellectualism claming authority truth
1,Yes life Restaurants nightmare parents constantly pushing exercise lose weight
1,Saint Reagan s legacy governor California visionary
1,Good work today Let's vote Monday Big tomorrow sort Americans
1,I'm glad religious teacher ...
1,LOVE #Trumpians upset people call Trump names ...
1,Trump won't release SAT scores Wharton professors dumbest student they've taught
1,balance BBC ask Boris appear Andrew Neil's show leaders it's clearly BBC left-wing bias that's stopping appearing
1,clear mitt Romney IDed Russia enemy Pres O & Dems laughed way 2nd term
1,collectible coin thousand dollars add keeping coin option team wins toss
1,country ( UK ) I've living ful part & parcel vicious cartel sophisticated concentration camp
1,Man guys take customer service seriously #WowSoFast
1,Julia wanted know she's true victim
1,yeh recognize thing Israel #TellThatToTheChildrenOfPalestine
1,did say thanks belittling post you're truly great progressive
1,car colour name course xxx __
1,crucifixion generally reserved Middle Eastern decent
1,rich coming man interfered w elections Israel #credibility
1,Sen Bertino-Tarrant : careful wish ppl elect bad ppl problems won't resolved #HB557
1,don't remember apparently irony lost
1,Haha criticism falls second category ( bottom tiers hierarchy )
1,Gosh did miss factoring nugget potentiality threw support Trump 2015 feel foolish you've pointed
1,: Oh irony mercury containing flu vac pushed MERCURY news #CDCwhistleblower #Vaxxed
1,guy repeatedly election rigged objects recount rigged
1,False response shows interest personal experience beliefs interest fact abortion guilt Pro-war Trump supporter #WakeUpToYourself
1,I'm going reply Government Rescue thing believe Uber Lyft thing spread ...
1,Hilarious state hint irony hilarious Twtr name #swidt
1,#TuamBabies alive place #PPSellBabyParts #repealthe8th support
1,Im long stock govt contracts plunge protection team
1,it's due Obama ... man couldn't envision outcomes admission stumbled policies producing results left
1,notice fans questioning fandom backing Dean towners SD
1,Skywalker family Jedi clearly interesting part giant sci-fantasy setting
1,right protest Protest didnt way Toys back pram kids #spoilt #hypocrites
1,Says ex army person programmed believe told
1,love Stupid Party frequently accuses liberals tards
1,knew thought notice exorcism back room conference
1,Bizarrely main driver #Brexit control borders law abiding EU citizens leaving arriving leaving space Vietnamese African Syrian Turkish Chinese PRNK thing thing they'll lose #PutinAtWar
1,esteemed senator wonderful state tha ... can't tweet straight face
1,school consists fifty classrooms kid committed violence Let's punish degrade school #againstCAB
1,biggest elitist running country ...
1,shearer got goal ruled world cup played rules led elbow 1st
1,Redistributing continue effective filed STATE COURTS ruling means SCOTUS irrelevant issue ... cases brought & Roberts rule SCOTUS legal authority ... ( )
1,saying having great life went war zone gain sympathy people finally ...
1,LOVE HONESTY.TRANSPARENCY.INTEGRITY cool companies put
1,: #BlackHistoryMonth directly Japanese #WhiteDay ( tbh I'm sorry know __ )
1,I'm unconcerned racism Christ blocked concerned echo chamber booming
1,I've heard people say voted Leave prevent Muslims taking _ hard know _ _
1,Sorry Spreading HIGHlarioUSly swEEt Sense humOUR L ved
1,know say joke needs explanation wasn't funny meant ... I'll rise having explain difference referencing KU Oooops bad
1,makes laugh remoaners left rely unelected block democracy
1,fair paying customers time trains couldn't ...
1,please read tweet back ... slowly repeat urge bang head desk
1,working class can't band sings working class ...
1,shhh dnt tell tourists #Israel monopolised contract Chinese dragon fruit & Indian mangoes #EU supermarkets
1,thing suck David shitty excuse way top notch ethical human
1,Please intentionally obscure Vection commonplace word understand attempt communication perfectly
1,yes aren't aware antisocial crazy behaviour think that's normal ;)
1,oh isolated incident ; bad apple ;-) funny ; outrageous
1,case revival psychedelics probably lesser evil revival psychosurgery
1,Nice Denial understanding binaries case don't ..
1,reckon preface tweet today
1,dude thinks Drumpf trusted re : SCOTUS
1,you're getting cross you've decided bus saying thing it's DESIGNED open interpretation
1,got car mobile phone computer whinging coal ... lifestyle powered petroleum mate ... don't say computers ...
1,constant pathetic whining proves weak
1,Dnt blame blame electoral college Libs going cry it's rigged Tables turned
1,irks fact didn't sound intelligent--in intelligence community
1,Hysterical Williams source 4 story #Liar #HillaryLies
1,waiting chip brain holographic projection inner eye [ ] #53017
1,voted Leave remember Best ask don't believe
1,Howard Murdoch Bolt IPA dingbats promoted fear eviction Bucketloads propaganda deceived voters suggestions Aussies back came later highlight #hypocrisy Gov abuse #refugees
1,record called Love way u
1,love Bernie trying President Trump Luckily Bernies purposes policies tax American people pay trillions dollars Qassim evil respect human life ...
1,9months pregnant dropped husband early morning low petrol pjs dressing gown wouldn't Cashier asked aware night attire cctv didn't realise
1,that's false isn't false conversation brought religious figure devil
1,gee sounds lot long ago
1,don't PM says ... pray fix things surely aren't praying hard ...
1,Gotta love communists basically praising Stalin trying silence opposition
1,Thats trying retaliate RPG attack rocket launcher blows face
1,accuse people idiots misspell you're
1,don't think Peru bank going trick
1,Yawn ... progressives living past
1,understand racism lol
1,means popular twitter world #makesmesad
1,> > > < < < productive 2 w time attack w different POV #liberalHypocrosy
1,It's fair cop Thinking heading tomorrow goes
1,believe tweets blame left hatred directed trump
1,call racists .. sink moment
1,Conservatives upset called rednecks bigots call wussification libs peaceful symbol
1,Democrats demand judge immigrant character u judge republicans evil
1,conversation nice try u know #Hamilton
1,It's thing called self-employed It's new concept pays Dinny Talk #PostTruth
1,says man interests politics 70s #auspol
1,mean you're catching hint particular exchange
1,can't saving time ... They're complaining having
1,father immigrant Palestine Successful CA real estate developer Muslim
1,people complaining saying characters weren't complex .. isn't show grad students
1,Brian danger letting political views rant ... Wank Puffin u dislike
1,paid money they'll make secure independence
1,You're right black president preposterous idea
1,unfortunately harsh reality regard ppl basis believes & faith
1,think ignorant ... I'm sure you're good lawyer
1,people hurt Trump's trade policies working class know supporters
1,Angry polarizing conservative haters insisting Prime Minister divisive
1,Jesus offended self-righteous ones offended chosen
1,didn't word massacre statement #FAKENEWS Bowling Green added
1,substantiated claims looks Trump investigation
